Name	MvalueInSignal	DvalueInSignal	ProbDiffExprn
BC034795	Inf	Inf	1
AK001875	Inf	Inf	1
GUCY1A2	Inf	Inf	1
CWF19L2	Inf	Inf	1
ALKBH8	Inf	Inf	1
ELMOD1	Inf	Inf	1
LOC643923	Inf	Inf	1
SLN	Inf	Inf	1
SLC35F2	Inf	Inf	1
RAB39A	Inf	Inf	1
CUL5	Inf	Inf	1
ACAT1	Inf	Inf	1
NPAT	Inf	Inf	1
ATM	Inf	Inf	1
C11orf65	Inf	Inf	1
KDELC2	Inf	Inf	1
EXPH5	Inf	Inf	1
DDX10	Inf	Inf	1
ZC3H12C	Inf	Inf	1
RDX	Inf	Inf	1
AK124179	Inf	Inf	1
AK094117	Inf	Inf	1
FDX1	Inf	Inf	1
ARHGAP20	Inf	Inf	1
C11orf53	Inf	Inf	1
C11orf92	Inf	Inf	1
POU2AF1	Inf	Inf	1
BC022056	Inf	Inf	1
AB231705	Inf	Inf	1
BTG4	Inf	Inf	1
BC021736	Inf	Inf	1
MIR34B	Inf	Inf	1
C11orf88	Inf	Inf	1
LAYN	Inf	Inf	1
SIK2	Inf	Inf	1
DQ599327	Inf	Inf	1
PPP2R1B	Inf	Inf	1
ALG9	Inf	Inf	1
FDXACB1	Inf	Inf	1
C11orf1	Inf	Inf	1
CRYAB	Inf	Inf	1
HSPB2	Inf	Inf	1
C11orf52	Inf	Inf	1
DIXDC1	Inf	Inf	1
DLAT	Inf	Inf	1
PIH1D2	Inf	Inf	1
C11orf57	Inf	Inf	1
TIMM8B	Inf	Inf	1
SDHD	Inf	Inf	1
IL18	Inf	Inf	1
TEX12	Inf	Inf	1
BCO2	Inf	Inf	1
PTS	Inf	Inf	1
AY364433	Inf	Inf	1
AL833634	Inf	Inf	1
NCAM1	Inf	Inf	1
TTC12	Inf	Inf	1
ANKK1	Inf	Inf	1
DRD2	Inf	Inf	1
TMPRSS5	Inf	Inf	1
ZW10	Inf	Inf	1
DL492607	Inf	Inf	1
USP28	Inf	Inf	1
HTR3B	Inf	Inf	1
ZBTB16	Inf	Inf	1
NNMT	Inf	Inf	1
C11orf71	Inf	Inf	1
RBM7	Inf	Inf	1
REXO2	Inf	Inf	1
FAM55A	Inf	Inf	1
FAM55D	Inf	Inf	1
CADM1	Inf	Inf	1
LOC283143	Inf	Inf	1
BUD13	Inf	Inf	1
ZNF259	Inf	Inf	1
APOA5	Inf	Inf	1
APOA4	Inf	Inf	1
APOC3	Inf	Inf	1
APOA1	Inf	Inf	1
SIK3	Inf	Inf	1
BC042385	Inf	Inf	1
AB231710	Inf	Inf	1
PAFAH1B2	Inf	Inf	1
SIDT2	Inf	Inf	1
LOC100652768	Inf	Inf	1
TAGLN	Inf	Inf	1
PCSK7	Inf	Inf	1
RNF214	Inf	Inf	1
BACE1	Inf	Inf	1
CEP164	Inf	Inf	1
DSCAML1	Inf	Inf	1
FXYD2	Inf	Inf	1
FXYD6	Inf	Inf	1
TMPRSS13	Inf	Inf	1
IL10RA	Inf	Inf	1
LOC100526771	Inf	Inf	1
SCN4B	Inf	Inf	1
SCN2B	Inf	Inf	1
AMICA1	Inf	Inf	1
MPZL3	Inf	Inf	1
MPZL2	Inf	Inf	1
CD3E	Inf	Inf	1
CD3D	Inf	Inf	1
CD3G	Inf	Inf	1
UBE4A	Inf	Inf	1
ATP5L	Inf	Inf	1
MGC13053	Inf	Inf	1
MLL	Inf	Inf	1
TTC36	Inf	Inf	1
TMEM25	Inf	Inf	1
IFT46	Inf	Inf	1
ARCN1	Inf	Inf	1
PHLDB1	Inf	Inf	1
TREH	Inf	Inf	1
DDX6	Inf	Inf	1
CXCR5	Inf	Inf	1
BCL9L	Inf	Inf	1
UPK2	Inf	Inf	1
FOXR1	Inf	Inf	1
CCDC84	Inf	Inf	1
RPL23AP64	Inf	Inf	1
RPS25	Inf	Inf	1
SLC37A4	Inf	Inf	1
HYOU1	Inf	Inf	1
HMBS	Inf	Inf	1
H2AFX	Inf	Inf	1
DPAGT1	Inf	Inf	1
C2CD2L	Inf	Inf	1
HINFP	Inf	Inf	1
ABCG4	Inf	Inf	1
NLRX1	Inf	Inf	1
PDZD3	Inf	Inf	1
CBL	Inf	Inf	1
MCAM	Inf	Inf	1
RNF26	Inf	Inf	1
C1QTNF5	Inf	Inf	1
USP2	Inf	Inf	1
LOC100499227	Inf	Inf	1
THY1	Inf	Inf	1
PVRL1	Inf	Inf	1
TRIM29	Inf	Inf	1
OAF	Inf	Inf	1
POU2F3	Inf	Inf	1
LOC649133	Inf	Inf	1
TMEM136	Inf	Inf	1
ARHGEF12	Inf	Inf	1
GRIK4	Inf	Inf	1
TBCEL	Inf	Inf	1
SC5DL	Inf	Inf	1
AK091275	Inf	Inf	1
SORL1	Inf	Inf	1
BC089451	Inf	Inf	1
MIR100HG	Inf	Inf	1
BX647608	Inf	Inf	1
AK123947	Inf	Inf	1
AK021804	Inf	Inf	1
BLID	Inf	Inf	1
MIRLET7A2	Inf	Inf	1
MIR100	Inf	Inf	1
UBASH3B	Inf	Inf	1
CRTAM	Inf	Inf	1
C11orf63	Inf	Inf	1
HSPA8	Inf	Inf	1
CLMP	Inf	Inf	1
GRAMD1B	Inf	Inf	1
KIAA1201	Inf	Inf	1
SCN3B	Inf	Inf	1
ZNF202	Inf	Inf	1
TMEM225	Inf	Inf	1
OR4D5	Inf	Inf	1
OR10S1	Inf	Inf	1
OR10G8	Inf	Inf	1
OR10G7	Inf	Inf	1
VWA5A	Inf	Inf	1
OR10D3	Inf	Inf	1
OR8G1	Inf	Inf	1
BC018065	Inf	Inf	1
PANX3	Inf	Inf	1
TBRG1	Inf	Inf	1
SIAE	Inf	Inf	1
SPA17	Inf	Inf	1
NRGN	Inf	Inf	1
VSIG2	Inf	Inf	1
ESAM	Inf	Inf	1
C11orf61	Inf	Inf	1
BC036195	Inf	Inf	1
ROBO3	Inf	Inf	1
ROBO4	Inf	Inf	1
HEPN1	Inf	Inf	1
HEPACAM	Inf	Inf	1
CCDC15	Inf	Inf	1
SLC37A2	Inf	Inf	1
TMEM218	Inf	Inf	1
PKNOX2	Inf	Inf	1
FEZ1	Inf	Inf	1
MGC39545	Inf	Inf	1
EI24	Inf	Inf	1
STT3A	Inf	Inf	1
CHEK1	Inf	Inf	1
ACRV1	Inf	Inf	1
PATE1	Inf	Inf	1
PATE2	Inf	Inf	1
PATE4	Inf	Inf	1
HYLS1	Inf	Inf	1
PUS3	Inf	Inf	1
DDX25	Inf	Inf	1
BC043578	Inf	Inf	1
CDON	Inf	Inf	1
RPUSD4	Inf	Inf	1
FAM118B	Inf	Inf	1
SRPR	Inf	Inf	1
FOXRED1	Inf	Inf	1
TIRAP	Inf	Inf	1
DCPS	Inf	Inf	1
FLJ39051	Inf	Inf	1
ST3GAL4	Inf	Inf	1
KIRREL3	Inf	Inf	1
BC031955	Inf	Inf	1
KIRREL3-AS3	Inf	Inf	1
AK095187	Inf	Inf	1
BC030092	Inf	Inf	1
ETS1	Inf	Inf	1
AX747861	Inf	Inf	1
LOC100507392	Inf	Inf	1
FLI1	Inf	Inf	1
KCNJ1	Inf	Inf	1
KCNJ5	Inf	Inf	1
C11orf45	Inf	Inf	1
TP53AIP1	Inf	Inf	1
ARHGAP32	Inf	Inf	1
BARX2	Inf	Inf	1
AX746800	Inf	Inf	1
TMEM45B	Inf	Inf	1
NFRKB	Inf	Inf	1
PRDM10	Inf	Inf	1
APLP2	Inf	Inf	1
ST14	Inf	Inf	1
ZBTB44	Inf	Inf	1
AX747213	Inf	Inf	1
ADAMTS8	Inf	Inf	1
BC031979	Inf	Inf	1
SNX19	Inf	Inf	1
NTM	Inf	Inf	1
AK128059	Inf	Inf	1
OPCML	Inf	Inf	1
SPATA19	Inf	Inf	1
LOC283174	Inf	Inf	1
IGSF9B	Inf	Inf	1
LOC100128239	Inf	Inf	1
JAM3	Inf	Inf	1
NCAPD3	Inf	Inf	1
VPS26B	Inf	Inf	1
THYN1	Inf	Inf	1
ACAD8	Inf	Inf	1
GLB1L3	Inf	Inf	1
GLB1L2	Inf	Inf	1
B3GAT1	Inf	Inf	1
LOC283177	Inf	Inf	1
IQSEC3	Inf	Inf	1
LOC574538	Inf	Inf	1
SLC6A12	Inf	Inf	1
SLC6A13	Inf	Inf	1
KDM5A	Inf	Inf	1
CCDC77	Inf	Inf	1
B4GALNT3	Inf	Inf	1
NINJ2	Inf	Inf	1
LOC100049716	Inf	Inf	1
WNK1	Inf	Inf	1
HSN2	Inf	Inf	1
RAD52	Inf	Inf	1
BC039168	Inf	Inf	1
ERC1	Inf	Inf	1
AX746535	Inf	Inf	1
FBXL14	Inf	Inf	1
WNT5B	Inf	Inf	1
ADIPOR2	Inf	Inf	1
LRTM2	Inf	Inf	1
LOC100271702	Inf	Inf	1
DCP1B	Inf	Inf	1
CACNA1C	Inf	Inf	1
AK093746	Inf	Inf	1
FKBP4	Inf	Inf	1
ITFG2	Inf	Inf	1
NRIP2	Inf	Inf	1
FOXM1	Inf	Inf	1
C12orf32	Inf	Inf	1
TULP3	Inf	Inf	1
TEAD4	Inf	Inf	1
TSPAN9	Inf	Inf	1
AK056228	Inf	Inf	1
AK095365	Inf	Inf	1
BC047090	Inf	Inf	1
DQ591331	Inf	Inf	1
DQ583990	Inf	Inf	1
DQ600002	Inf	Inf	1
DQ594785	Inf	Inf	1
AK125333	Inf	Inf	1
PRMT8	Inf	Inf	1
EFCAB4B	Inf	Inf	1
PARP11	Inf	Inf	1
CCND2	Inf	Inf	1
C12orf5	Inf	Inf	1
FGF23	Inf	Inf	1
FGF6	Inf	Inf	1
C12orf4	Inf	Inf	1
RAD51AP1	Inf	Inf	1
DYRK4	Inf	Inf	1
AKAP3	Inf	Inf	1
NDUFA9	Inf	Inf	1
GALNT8	Inf	Inf	1
KCNA6	Inf	Inf	1
KCNA1	Inf	Inf	1
KCNA5	Inf	Inf	1
BC031884	Inf	Inf	1
NTF3	Inf	Inf	1
ANO2	Inf	Inf	1
VWF	Inf	Inf	1
CD9	Inf	Inf	1
PLEKHG6	Inf	Inf	1
TNFRSF1A	Inf	Inf	1
SCNN1A	Inf	Inf	1
LTBR	Inf	Inf	1
LOC678655	Inf	Inf	1
CD27	Inf	Inf	1
TAPBPL	Inf	Inf	1
VAMP1	Inf	Inf	1
MRPL51	Inf	Inf	1
NCAPD2	Inf	Inf	1
GAPDH	Inf	Inf	1
IFFO1	Inf	Inf	1
CHD4	Inf	Inf	1
AK096395	Inf	Inf	1
SCARNA11	Inf	Inf	1
LPAR5	Inf	Inf	1
ACRBP	Inf	Inf	1
ING4	Inf	Inf	1
ZNF384	Inf	Inf	1
C12orf53	Inf	Inf	1
COPS7A	Inf	Inf	1
MLF2	Inf	Inf	1
PTMS	Inf	Inf	1
LAG3	Inf	Inf	1
CD4	Inf	Inf	1
GPR162	Inf	Inf	1
LEPREL2	Inf	Inf	1
GNB3	Inf	Inf	1
CDCA3	Inf	Inf	1
AK097957	Inf	Inf	1
USP5	Inf	Inf	1
TPI1	Inf	Inf	1
SPSB2	Inf	Inf	1
LRRC23	Inf	Inf	1
ENO2	Inf	Inf	1
ATN1	Inf	Inf	1
C12orf57	Inf	Inf	1
PTPN6	Inf	Inf	1
MIR200C	Inf	Inf	1
SCARNA12	Inf	Inf	1
EMG1	Inf	Inf	1
LPCAT3	Inf	Inf	1
C1S	Inf	Inf	1
C1RL	Inf	Inf	1
MATL2963	Inf	Inf	1
RBP5	Inf	Inf	1
CLSTN3	Inf	Inf	1
PEX5	Inf	Inf	1
ACSM4	Inf	Inf	1
CD163L1	Inf	Inf	1
CD163	Inf	Inf	1
APOBEC1	Inf	Inf	1
GDF3	Inf	Inf	1
DPPA3	Inf	Inf	1
CLEC4C	Inf	Inf	1
SLC2A14	Inf	Inf	1
AY455283	Inf	Inf	1
SLC2A3	Inf	Inf	1
FOXJ2	Inf	Inf	1
C3AR1	Inf	Inf	1
BC039122	Inf	Inf	1
NECAP1	Inf	Inf	1
CLEC4A	Inf	Inf	1
ZNF705A	Inf	Inf	1
FAM66C	Inf	Inf	1
FAM90A1	Inf	Inf	1
LOC389634	Inf	Inf	1
CLEC6A	Inf	Inf	1
CLEC4D	Inf	Inf	1
CLEC4E	Inf	Inf	1
AICDA	Inf	Inf	1
MFAP5	Inf	Inf	1
RIMKLB	Inf	Inf	1
A2ML1	Inf	Inf	1
PHC1	Inf	Inf	1
M6PR	Inf	Inf	1
KLRG1	Inf	Inf	1
A2M	Inf	Inf	1
PZP	Inf	Inf	1
LOC100499405	Inf	Inf	1
LOC642846	Inf	Inf	1
DQ582774	Inf	Inf	1
DQ586985	Inf	Inf	1
DQ586485	Inf	Inf	1
DQ575612	Inf	Inf	1
DDX12P	Inf	Inf	1
BX647938	Inf	Inf	1
LOC374443	Inf	Inf	1
CLEC2D	Inf	Inf	1
CLECL1	Inf	Inf	1
CD69	Inf	Inf	1
KLRF1	Inf	Inf	1
CLEC2B	Inf	Inf	1
CLEC12A	Inf	Inf	1
CLEC1B	Inf	Inf	1
CLEC12B	Inf	Inf	1
CLEC9A	Inf	Inf	1
CLEC1A	Inf	Inf	1
CLEC7A	Inf	Inf	1
OLR1	Inf	Inf	1
BC055085	Inf	Inf	1
C12orf59	Inf	Inf	1
GABARAPL1	Inf	Inf	1
KLRD1	Inf	Inf	1
AK096314	Inf	Inf	1
KLRK1	Inf	Inf	1
KLRC4-KLRK1	Inf	Inf	1
KLRC4	Inf	Inf	1
KLRC3	Inf	Inf	1
KLRC2	Inf	Inf	1
KLRC1	Inf	Inf	1
MAGOHB	Inf	Inf	1
STYK1	Inf	Inf	1
CSDA	Inf	Inf	1
TAS2R7	Inf	Inf	1
TAS2R9	Inf	Inf	1
TAS2R10	Inf	Inf	1
PRR4	Inf	Inf	1
PRH1-PRR4	Inf	Inf	1
PRB4	Inf	Inf	1
TAS2R13	Inf	Inf	1
PRH2	Inf	Inf	1
TAS2R50	Inf	Inf	1
TAS2R20	Inf	Inf	1
TAS2R31	Inf	Inf	1
TAS2R46	Inf	Inf	1
TAS2R43	Inf	Inf	1
TAS2R42	Inf	Inf	1
PRB3	Inf	Inf	1
PRB1	Inf	Inf	1
LOC338817	Inf	Inf	1
ETV6	Inf	Inf	1
BC038742	Inf	Inf	1
BCL2L14	Inf	Inf	1
LRP6	Inf	Inf	1
MANSC1	Inf	Inf	1
LOH12CR2	Inf	Inf	1
LOH12CR1	Inf	Inf	1
DUSP16	Inf	Inf	1
CREBL2	Inf	Inf	1
GPR19	Inf	Inf	1
CDKN1B	Inf	Inf	1
APOLD1	Inf	Inf	1
DDX47	Inf	Inf	1
GPRC5A	Inf	Inf	1
MIR614	Inf	Inf	1
HEBP1	Inf	Inf	1
LOC100506314	Inf	Inf	1
AK125676	Inf	Inf	1
KIAA1467	Inf	Inf	1
GSG1	Inf	Inf	1
EMP1	Inf	Inf	1
C12orf36	Inf	Inf	1
GRIN2B	Inf	Inf	1
ATF7IP	Inf	Inf	1
BC067269	Inf	Inf	1
PLBD1	Inf	Inf	1
GUCY2C	Inf	Inf	1
HIST4H4	Inf	Inf	1
H2AFJ	Inf	Inf	1
WBP11	Inf	Inf	1
C12orf60	Inf	Inf	1
C12orf69	Inf	Inf	1
ART4	Inf	Inf	1
MGP	Inf	Inf	1
ERP27	Inf	Inf	1
ARHGDIB	Inf	Inf	1
PDE6H	Inf	Inf	1
RERG	Inf	Inf	1
PTPRO	Inf	Inf	1
EPS8	Inf	Inf	1
STRAP	Inf	Inf	1
DERA	Inf	Inf	1
MGST1	Inf	Inf	1
LMO3	Inf	Inf	1
RERGL	Inf	Inf	1
PIK3C2G	Inf	Inf	1
PLCZ1	Inf	Inf	1
CAPZA3	Inf	Inf	1
PLEKHA5	Inf	Inf	1
AEBP2	Inf	Inf	1
PDE3A	Inf	Inf	1
SLCO1C1	Inf	Inf	1
SLCO1B3	Inf	Inf	1
SLCO1B1	Inf	Inf	1
SLCO1A2	Inf	Inf	1
IAPP	Inf	Inf	1
PYROXD1	Inf	Inf	1
RECQL	Inf	Inf	1
GOLT1B	Inf	Inf	1
C12orf39	Inf	Inf	1
GYS2	Inf	Inf	1
LDHB	Inf	Inf	1
KCNJ8	Inf	Inf	1
ABCC9	Inf	Inf	1
CMAS	Inf	Inf	1
ST8SIA1	Inf	Inf	1
KIAA0528	Inf	Inf	1
ETNK1	Inf	Inf	1
AK094733	Inf	Inf	1
SOX5	Inf	Inf	1
LINC00477	Inf	Inf	1
BCAT1	Inf	Inf	1
C12orf77	Inf	Inf	1
LRMP	Inf	Inf	1
CASC1	Inf	Inf	1
LYRM5	Inf	Inf	1
KRAS	Inf	Inf	1
IFLTD1	Inf	Inf	1
LOC100506451	Inf	Inf	1
RASSF8	Inf	Inf	1
BHLHE41	Inf	Inf	1
BC041929	Inf	Inf	1
SSPN	Inf	Inf	1
ITPR2	Inf	Inf	1
ASUN	Inf	Inf	1
FGFR1OP2	Inf	Inf	1
MED21	Inf	Inf	1
C12orf71	Inf	Inf	1
STK38L	Inf	Inf	1
ARNTL2	Inf	Inf	1
BC043511	Inf	Inf	1
PPFIBP1	Inf	Inf	1
AK000807	Inf	Inf	1
REP15	Inf	Inf	1
MRPS35	Inf	Inf	1
KLHDC5	Inf	Inf	1
PTHLH	Inf	Inf	1
CCDC91	Inf	Inf	1
FAR2	Inf	Inf	1
AX746523	Inf	Inf	1
ERGIC2	Inf	Inf	1
OVCH1	Inf	Inf	1
TMTC1	Inf	Inf	1
IPO8	Inf	Inf	1
CAPRIN2	Inf	Inf	1
LOC100287314	Inf	Inf	1
TSPAN11	Inf	Inf	1
LOC100506660	Inf	Inf	1
DDX11	Inf	Inf	1
DKFZp434C0631	Inf	Inf	1
FAM60A	Inf	Inf	1
FLJ13224	Inf	Inf	1
BC039477	Inf	Inf	1
DENND5B	Inf	Inf	1
METTL20	Inf	Inf	1
AMN1	Inf	Inf	1
H3F3C	Inf	Inf	1
C12orf35	Inf	Inf	1
BICD1	Inf	Inf	1
FGD4	Inf	Inf	1
DNM1L	Inf	Inf	1
YARS2	Inf	Inf	1
PKP2	Inf	Inf	1
SYT10	Inf	Inf	1
ALG10	Inf	Inf	1
ALG10B	Inf	Inf	1
BC040886	Inf	Inf	1
CPNE8	Inf	Inf	1
KIF21A	Inf	Inf	1
ABCD2	Inf	Inf	1
C12orf40	Inf	Inf	1
SLC2A13	Inf	Inf	1
LRRK2	Inf	Inf	1
MUC19	Inf	Inf	1
CNTN1	Inf	Inf	1
contactin	1	Inf	Inf	1
PDZRN4	Inf	Inf	1
GXYLT1	Inf	Inf	1
YAF2	Inf	Inf	1
ZCRB1	Inf	Inf	1
PPHLN1	Inf	Inf	1
AK096233	Inf	Inf	1
PRICKLE1	Inf	Inf	1
ADAMTS20	Inf	Inf	1
PUS7L	Inf	Inf	1
IRAK4	Inf	Inf	1
TWF1	Inf	Inf	1
TMEM117	Inf	Inf	1
NELL2	Inf	Inf	1
DBX2	Inf	Inf	1
RACGAP1P	Inf	Inf	1
PLEKHA8P1	Inf	Inf	1
ANO6	Inf	Inf	1
BC053951	Inf	Inf	1
LOC400027	Inf	Inf	1
ARID2	Inf	Inf	1
AX748322	Inf	Inf	1
SCAF11	Inf	Inf	1
SLC38A1	Inf	Inf	1
SLC38A2	Inf	Inf	1
SLC38A4	Inf	Inf	1
AMIGO2	Inf	Inf	1
FAM113B	Inf	Inf	1
AX747844	Inf	Inf	1
LOC100233209	Inf	Inf	1
RPAP3	Inf	Inf	1
ENDOU	Inf	Inf	1
AL831948	Inf	Inf	1
RAPGEF3	Inf	Inf	1
SLC48A1	Inf	Inf	1
HDAC7	Inf	Inf	1
VDR	Inf	Inf	1
TMEM106C	Inf	Inf	1
COL2A1	Inf	Inf	1
SENP1	Inf	Inf	1
PFKM	Inf	Inf	1
ASB8	Inf	Inf	1
C12orf68	Inf	Inf	1
OR10AD1	Inf	Inf	1
H1FNT	Inf	Inf	1
ZNF641	Inf	Inf	1
C12orf54	Inf	Inf	1
LALBA	Inf	Inf	1
KANSL2	Inf	Inf	1
SNORA34	Inf	Inf	1
SNORA2A	Inf	Inf	1
SNORA2B	Inf	Inf	1
CCNT1	Inf	Inf	1
LOC255411	Inf	Inf	1
ADCY6	Inf	Inf	1
CACNB3	Inf	Inf	1
DDX23	Inf	Inf	1
RND1	Inf	Inf	1
CCDC65	Inf	Inf	1
FKBP11	Inf	Inf	1
ARF3	Inf	Inf	1
WNT10B	Inf	Inf	1
WNT1	Inf	Inf	1
DDN	Inf	Inf	1
PRKAG1	Inf	Inf	1
MLL2	Inf	Inf	1
RHEBL1	Inf	Inf	1
DQ589802	Inf	Inf	1
DHH	Inf	Inf	1
LMBR1L	Inf	Inf	1
TUBA1B	Inf	Inf	1
TUBA1A	Inf	Inf	1
TUBA1C	Inf	Inf	1
PRPH	Inf	Inf	1
TROAP	Inf	Inf	1
C1QL4	Inf	Inf	1
DNAJC22	Inf	Inf	1
SPATS2	Inf	Inf	1
KCNH3	Inf	Inf	1
MCRS1	Inf	Inf	1
FAM186B	Inf	Inf	1
PRPF40B	Inf	Inf	1
FMNL3	Inf	Inf	1
TMBIM6	Inf	Inf	1
NCKAP5L	Inf	Inf	1
LOC100286844	Inf	Inf	1
BCDIN3D	Inf	Inf	1
FAIM2	Inf	Inf	1
LOC283332	Inf	Inf	1
BC034605	Inf	Inf	1
AQP2	Inf	Inf	1
AQP5	Inf	Inf	1
AQP6	Inf	Inf	1
RACGAP1	Inf	Inf	1
ACCN2	Inf	Inf	1
SMARCD1	Inf	Inf	1
GPD1	Inf	Inf	1
C12orf62	Inf	Inf	1
CERS5	Inf	Inf	1
LIMA1	Inf	Inf	1
FAM186A	Inf	Inf	1
LARP4	Inf	Inf	1
DIP2B	Inf	Inf	1
ATF1	Inf	Inf	1
TMPRSS12	Inf	Inf	1
METTL7A	Inf	Inf	1
SLC11A2	Inf	Inf	1
LETMD1	Inf	Inf	1
CSRNP2	Inf	Inf	1
TFCP2	Inf	Inf	1
POU6F1	Inf	Inf	1
DAZAP2	Inf	Inf	1
SMAGP	Inf	Inf	1
BIN2	Inf	Inf	1
CELA1	Inf	Inf	1
GALNT6	Inf	Inf	1
SLC4A8	Inf	Inf	1
SCN8A	Inf	Inf	1
hCG_1997999	Inf	Inf	1
FIGNL2	Inf	Inf	1
ANKRD33	Inf	Inf	1
ACVRL1	Inf	Inf	1
ACVR1B	Inf	Inf	1
GRASP	Inf	Inf	1
NR4A1	Inf	Inf	1
C12orf44	Inf	Inf	1
KRT80	Inf	Inf	1
LOC283403	Inf	Inf	1
KRT7	Inf	Inf	1
KRT81	Inf	Inf	1
KRT86	Inf	Inf	1
KRT83	Inf	Inf	1
KRT85	Inf	Inf	1
KRT84	Inf	Inf	1
KRT82	Inf	Inf	1
KRT75	Inf	Inf	1
KRT6B	Inf	Inf	1
KRT6C	Inf	Inf	1
KRT6A	Inf	Inf	1
KRT5	Inf	Inf	1
KRT71	Inf	Inf	1
KRT74	Inf	Inf	1
KRT72	Inf	Inf	1
KRT73	Inf	Inf	1
KRT2	Inf	Inf	1
KRT1	Inf	Inf	1
KRT77	Inf	Inf	1
KRT76	Inf	Inf	1
KRT3	Inf	Inf	1
KRT4	Inf	Inf	1
KRT79	Inf	Inf	1
KRT78	Inf	Inf	1
KRT8	Inf	Inf	1
KRT18	Inf	Inf	1
EIF4B	Inf	Inf	1
LOC283335	Inf	Inf	1
TENC1	Inf	Inf	1
SPRYD3	Inf	Inf	1
IGFBP6	Inf	Inf	1
SOAT2	Inf	Inf	1
CSAD	Inf	Inf	1
ZNF740	Inf	Inf	1
ITGB7	Inf	Inf	1
RARG	Inf	Inf	1
MFSD5	Inf	Inf	1
ESPL1	Inf	Inf	1
PFDN5	Inf	Inf	1
C12orf10	Inf	Inf	1
AAAS	Inf	Inf	1
SP7	Inf	Inf	1
SP1	Inf	Inf	1
AMHR2	Inf	Inf	1
PRR13	Inf	Inf	1
PCBP2	Inf	Inf	1
MAP3K12	Inf	Inf	1
TARBP2	Inf	Inf	1
NPFF	Inf	Inf	1
AK027179	Inf	Inf	1
ATF7	Inf	Inf	1
ATP5G2	Inf	Inf	1
CALCOCO1	Inf	Inf	1
HOXC13	Inf	Inf	1
HOXC11	Inf	Inf	1
HOXC10	Inf	Inf	1
MIR196A2	Inf	Inf	1
HOXC9	Inf	Inf	1
HOXC8	Inf	Inf	1
HOXC6	Inf	Inf	1
HOXC5	Inf	Inf	1
HOXC4	Inf	Inf	1
FLJ12825	Inf	Inf	1
LOC400043	Inf	Inf	1
AX747003	Inf	Inf	1
SMUG1	Inf	Inf	1
CBX5	Inf	Inf	1
HNRNPA1	Inf	Inf	1
NFE2	Inf	Inf	1
COPZ1	Inf	Inf	1
GPR84	Inf	Inf	1
ZNF385A	Inf	Inf	1
ITGA5	Inf	Inf	1
GTSF1	Inf	Inf	1
NCKAP1L	Inf	Inf	1
PDE1B	Inf	Inf	1
PPP1R1A	Inf	Inf	1
GLYCAM1	Inf	Inf	1
LACRT	Inf	Inf	1
DCD	Inf	Inf	1
MUCL1	Inf	Inf	1
KIAA0748	Inf	Inf	1
NEUROD4	Inf	Inf	1
OR6C2	Inf	Inf	1
ITGA7	Inf	Inf	1
BLOC1S1	Inf	Inf	1
RDH5	Inf	Inf	1
CD63	Inf	Inf	1
GDF11	Inf	Inf	1
SARNP	Inf	Inf	1
DNAJC14	Inf	Inf	1
ORMDL2	Inf	Inf	1
AX747140	Inf	Inf	1
MMP19	Inf	Inf	1
WIBG	Inf	Inf	1
DGKA	Inf	Inf	1
PMEL	Inf	Inf	1
CDK2	Inf	Inf	1
RAB5B	Inf	Inf	1
SUOX	Inf	Inf	1
IKZF4	Inf	Inf	1
RPS26	Inf	Inf	1
ERBB3	Inf	Inf	1
PA2G4	Inf	Inf	1
RPL41	Inf	Inf	1
ZC3H10	Inf	Inf	1
ESYT1	Inf	Inf	1
MYL6B	Inf	Inf	1
MYL6	Inf	Inf	1
SMARCC2	Inf	Inf	1
RNF41	Inf	Inf	1
OBFC2B	Inf	Inf	1
ANKRD52	Inf	Inf	1
COQ10A	Inf	Inf	1
CS	Inf	Inf	1
CNPY2	Inf	Inf	1
PAN2	Inf	Inf	1
IL23A	Inf	Inf	1
STAT2	Inf	Inf	1
APOF	Inf	Inf	1
TIMELESS	Inf	Inf	1
MIP	Inf	Inf	1
SPRYD4	Inf	Inf	1
GLS2	Inf	Inf	1
BC059370	Inf	Inf	1
RBMS2	Inf	Inf	1
BAZ2A	Inf	Inf	1
ATP5B	Inf	Inf	1
SNORD59B	Inf	Inf	1
SNORD59A	Inf	Inf	1
PTGES3	Inf	Inf	1
NACA	Inf	Inf	1
PRIM1	Inf	Inf	1
HSD17B6	Inf	Inf	1
RDH16	Inf	Inf	1
GPR182	Inf	Inf	1
ZBTB39	Inf	Inf	1
TAC3	Inf	Inf	1
MYO1A	Inf	Inf	1
TMEM194A	Inf	Inf	1
NAB2	Inf	Inf	1
STAT6	Inf	Inf	1
LRP1	Inf	Inf	1
SHMT2	Inf	Inf	1
NDUFA4L2	Inf	Inf	1
STAC3	Inf	Inf	1
R3HDM2	Inf	Inf	1
INHBC	Inf	Inf	1
INHBE	Inf	Inf	1
GLI1	Inf	Inf	1
ARHGAP9	Inf	Inf	1
MARS	Inf	Inf	1
DDIT3	Inf	Inf	1
MBD6	Inf	Inf	1
DCTN2	Inf	Inf	1
KIF5A	Inf	Inf	1
BC033961	Inf	Inf	1
PIP4K2C	Inf	Inf	1
DTX3	Inf	Inf	1
ARHGEF25	Inf	Inf	1
BC073932	Inf	Inf	1
SLC26A10	Inf	Inf	1
B4GALNT1	Inf	Inf	1
OS9	Inf	Inf	1
AGAP2	Inf	Inf	1
LOC100130776	Inf	Inf	1
