MvaluesInNoise	DvaluesInNoise
0.5222141342372	1848
-0.507957461737036	1356
0.389072033190821	3549
-3.9971087006451	10747
-1.23880195983229	6607
-1.23880195983229	6607
-1.23880195983229	6607
1.41563156765903	3037
-0.62228084863705	638
-6.92362461136832	1806
-1.22750943393952	1834
-2.43485359591663	2609
-1.33744109425869	904
-1.541253620596	1131
-0.692921748857076	365
12.806549621986	7163
-10.1848753429083	581.5
9.83749653419678	10967
9.83749653419678	10967
6.78026634853039	1307
6.78026634853039	1307
-2.16992500144231	7
2.47373945532118	1371
-0.784994813078988	1209
-0.784994813078988	1209
2.3688067873033	454
-9.47167521439204	709
2.16313583577967	2470
-7.47167521439204	706
-9.47167521439204	709
-9.48381577726426	715
-5.61522629124472	2737
-7.44811630540946	2778
-11.4481163054095	2793
-3.43295940727611	98
-1.71049338280501	75
-12.1370664781526	76555
3.37851162325373	47
7.73741636593706	1062
6.4133024479081	1095
-5	62
6.2671210786769	4257
0.670931322532486	1604
1.9816436603607	7990
1.82211466008924	6870
1.22785977052645	3636
-6.6020877597461	11826
-6.28721442239269	11796
-3.31151831180943	1366
-1.06554318614655	776
-0.755487749744788	490
4.58509232704663	10650
4.04979175410669	10442
3.5712217250481	8709
2.92955431573285	5295
-1.57888798631147	5203
0.643255163628795	15216
0.727998851796845	17775
0.727998851796845	17775
5.44834457048228	12159
5.8551854122431	16213
5.8852512729978	16328
1.41336348121097	10221
1.43619099548142	10482
2.16399025769273	17150
-4.04657836662033	1242
-7.19858146006538	1313
-1.06472571333059	690
-11.3685064615077	1321.5
7.31946685737108	1746
8.77889847600838	1753
-10.1881210024119	43128
-11.6971346498998	43152
-10.355784874267	43210
-7.90176747915552	15956
-7.71992915616971	15947
-7.71938882094208	15941
-12.3791075655611	15978
1.14302631149214	2406
1.93686565505401	5632
1.17461669676703	4246
-0.568396418196069	719
3.00526531621264	3845
1.99628649720094	2326
1.4852814747908	1276
-5.33268878972515	7349
-1.86975463224467	5474
4.56575851971122	9935
-7.18982455888002	435
-6.87563966162408	815
-1.508068901181	533
-1.58106332256147	492
-1.67550461036969	9565
0.277655714623446	2955
0.277655714623446	2955
-7.23768348194678	7946
-1.48987050554358	5151
-1.5179126290502	5308
6.84269953742275	1024
2.79354912253257	89
2.87446911791614	95
-6.65821148275179	100
-2	1.5
-11.3601886700627	13139
0.593571275434748	6690
0.593571275434748	6690
-3.00763883635409	5472
-3.53605290024021	424
0.177774366109949	860
8.39738293386571	7396
0.919849599488305	5529
4.01986110761451	7824
4.39663713090118	7965
-9.72337652941825	2533
0.523364069074892	1109
-1.9593001050143	20562
-1.9593001050143	20562
-1.9593001050143	20562
1.44640167018818	314
1.4623432140572	316
-11.5665297826242	3032
-4.19149035127725	2867
-3.03677714323808	2198
-4.18057224564182	2313
-5.37752042085068	284
-0.637429920615292	5
-8.18487534290828	290
-2.70537925110837	3468
-3.56120814742174	3749
-10.0320457269308	5230
7.53057450885499	15999
9.51408638606642	16064
8.17714265572356	5192
6.77313920671969	1734
-0.559443074330998	1558
7.3779335046161	2480
2.31371928161183	560
2.31371928161183	560
-1.52543982509573	1317
0.298129036661276	463
0.24678523702533	397
0.353914759664055	816
-6.07665117799078	4322
-0.971669449960112	2150
1.10585777658476	5055
-8.77709089613187	4377
-8.22881869049588	6279
-7.19487135857254	6257
-5.0615143892127	1069
-6.211888294546	1755
-6.93231319248843	1817
-5.05784407457228	1777
-5.05941821007039	1779
-1.07662128160291	61
2.78135971352466	47
0	0
2.60665757182048	56
2.56293619439116	54
1.16438681790088	36
-2.01821708856932	5522
8.49984588708321	1805
9.23681148124941	1807
7.82336724004623	1804
7.61010206299966	1555
8.97046544077999	4005
7.96193195916648	1490
-2.46601592185377	9263
-0.544698630507429	50
5.99303628091841	9968
0.955114750410118	4137
0.664373643073229	2584
-8.41297689334485	4418
-6.00489215470778	4362
-10.5284541107648	4428
-2.27578867831454	3516
-2.27578867831454	3516
-4.63768318051955	4253
-5.06902249212749	4299
-1.63363634745685	3003
-1.63363634745685	3003
-1.63363634745685	3003
-1.61330712641512	2941
-5.22272267086081	4252
0.79051051701118	3188
-1.36686923111202	2675
-1.36686923111202	2675
-1.36686923111202	2675
-1.36686923111202	2675
-1.36686923111202	2675
-0.0769755522237057	227
-4.69220795416203	4200
-4.81696298516998	4214
-1.66158978618617	2988
-1.66158978618617	2988
-1.66368064893024	2990
-1.66368064893024	2990
-1.66997148029712	2996
2.31456470647388	1093
4.13422093976063	1242
-2.12212428064061	1955
-4.89481776330794	920
3.0918578213168	7255
3.09220884200974	7257
2.1674702450683	6391
2.1674702450683	6391
-0.507152354471145	468
-0.507152354471145	468
-7.86542397831313	1161
-8.60238957247934	1163
-6.36923380966572	245
-3.38246963682241	132
-0.691450934913837	99
-9.73131903102506	424.5
-0.034351504790777	10
0.684422737265026	258
0.82328473102201	297
-7.44570463552578	1040
0.299912631363868	473
0.106298799275266	179
-1.00508528915978	1426
3.44408920379261	42470
-3.96582625336192	4022
1.40284809027093	171
1.40284809027093	171
1.40284809027093	171
1.64828843608999	222
-7.97727992349992	125.5
-4.40779885022198	5178
-12.407798850222	5433
-9.23787384877966	5425
3.16992500144231	8
-9.60097481870979	5429
-9.60785867670768	5455
-1.37287021897159	3353
-1.98400715027415	6234
-1.98400715027415	6234
-1.98400715027415	6234
-10.4413880293467	8337
-1.40109830832097	5184
-2.96080723213972	4051
-2.56909478314923	2857
2.14146354922252	3047
6.40378260927221	7865
3.40570236343558	7208
0.151012182815286	225
-1.74747409459885	10546
-8.23064494782872	14969
-8.23064494782872	14969
3.73630967460915	678
0.136019241183208	236
-3.02131050624541	2093
-7.76155123244448	2376
-3.49074715910351	297
3.90190718809426	4854
-5.55458885167764	322
-0.428334321892302	84
1.41338208310078	544
2.74751551350712	1869
2.01862981883984	998
-2.38837820433561	10208
6.49185309632967	2136
6.35388195674502	1939
6.83830351035111	3176
6.83830351035111	3176
8.06069593168755	3192
2.82442843541655	73
2.82442843541655	73
-0.254317188732685	16
-4.01075271813137	9979
-6.96768399623948	10554
-12.3608470841797	2629.5
-12.3470676571659	2604.5
-8.34706765716587	2597
-2.96768929009461	2272
2.40018126048137	11146
1.50135967685806	4770
-11.5975870395862	18588
-10.8634893962107	18621
-9.98811658476014	15219
-10.7416916877552	25669
-10.0870207713707	26080
-5.62758915273341	25576
-5.60508661961015	25172
-1.38501262215553	851
-1.22623961039197	2150
-1.22623961039197	2150
5.25604015923091	1563
4.94791786386857	1553
4.28134437049748	5220
-0.71415571125812	882
-1.29378634457222	1999
-1.29378634457222	1999
-9.20130712692731	1763
-2.94285609289639	2756
-2.90080820115033	2665
-4.27910340932676	7587
-1.55951630308521	5644
-8.73843008775478	8522
-5.28725064325462	761
0.217369749148936	127
1.41820895591078	950
0.939041119212225	521
0.672026862465886	337
-3.06228427825434	500
-2.65789402317501	478
3.5727361983879	2583
0.455854898092278	764
0.435763480152809	725
0.435763480152809	725
0.435763480152809	725
-5.02834462569396	1993
-0.75658486744651	282
2.66779191873828	3700
7.74114592374468	8944
7.09368941561523	9220
7.09368941561523	9220
6.64300729593388	6728
6.44879019186206	14421
6.44879019186206	14421
6.44879019186206	14421
6.28891480151669	10961
4.44598608757235	3057
4.46574934239378	3059
3.89746558281925	2989
-1.35832685561737	710
2.89581114972803	393
1.93200702294789	1101
-3.34827723415442	13703
4.68505082512767	1434
4.76167210673058	1437
6.08360020161794	1470
3	91
4.67459971320583	319
1.65711228647699	28
5.32192809488736	19.5
2	1.5
-5.52356195605701	22.5
2.23863775152633	305
0.974137936688034	190
0.870162562357418	101
3.55297238647672	204
3.55297238647672	204
7.59088247226497	3644
7.59088247226497	3644
-1.65711228647699	84
1.01483704864639	938
1.01483704864639	938
1.04658079442097	958
1.37292879123352	1140
0.545286727211729	333
0.691374782486638	672
0.719206747536627	729
-5.95884267524324	918
7.79082004277373	8377
3.24392558288609	322
-4.59743185268337	8355
-4.86046625851717	8415
-4.82745612811411	8437
-4.82745612811411	8437
-1.51150033878013	87
-4.25873426840017	127
-0.022864108351737	5
-2.56711449938823	1803
-0.185371291597043	259
-0.278660640983193	300
-0.79972234501062	1083
2.1337708048736	6557
-0.610265039039442	6438
7.06998820895229	12136
9.99282034842983	12215
6.4179115123726	12084
-4.07528812730424	111
-4.56071495447448	113
-1.42472005267618	4503
-1.52703414796382	4686
-2.4486462492791	11103
-2.45969698090576	11122
-8.48264876279096	13555
0.233403511580794	2387
