id	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
ZNF557	468.937167848826	820.149132757063	47.4828099589418	0.057895336424146	-4.11040904861947	0.560842734543722	1
MYBPC1	78.7673203626787	34.227477101483	132.215132276114	3.8628360449735	1.94966044481721	0.560846363207927	1
ACBD6	2515.71170109114	1912.31158978625	3239.79183465701	1.69417570439928	0.76058350555578	0.56086274015136	1
SLC24A2	246.800307119822	122.007272577	396.551948571209	3.25023205744512	1.70054272619448	0.56087446201933	1
TMEM168	394.248363448159	122.218144670143	720.684625981778	5.89670730092366	2.55990958385185	0.560973717194281	1
ANKRD36BP1	627.558516327195	361.505706773693	946.821887791398	2.61910633788174	1.38907463548853	0.560975922157377	1
MTPN	3629.30168548603	2645.59781168614	4809.74633404591	1.81801871501416	0.862367050972697	0.560993477812077	1
LUZP6	3629.30168548603	2645.59781168614	4809.74633404591	1.81801871501416	0.862367050972697	0.560993477812077	1
SRRD	101.603136568325	141.812914263418	53.3514033342125	0.376209766305993	-1.41039079355858	0.561020673520326	1
OXNAD1	3258.13536436707	871.322687577594	6122.31057651445	7.02645605789903	2.81279721890534	0.561063354805247	1
AK057657	334.413268793242	205.147694687121	489.531957720587	2.38624157325867	1.25474010292439	0.561097887202812	1
YY1	965.990071713572	660.91501482066	1332.08013998507	2.01550896879915	1.01114420304177	0.561126659514221	1
PVRL4	2.84615274830071	2.06448035426719	3.78415962114094	1.83298407917481	0.874194255056578	0.561135679580282	1
BDH1	1035.13376926621	1652.26466402915	294.576695550689	0.178286628022624	-2.48772959388123	0.561153771356209	1
TIMM9	252.46938488631	121.137143103164	410.068075026085	3.38515557261292	1.75922213769382	0.561187449423722	1
RAB11FIP3	121.042940684676	192.359224600316	35.4633999859088	0.184360277286388	-2.43940025221843	0.561205897836332	1
POTEF	505.653628532623	692.988324611023	280.851993238543	0.40527665945337	-1.30302100428056	0.561233879287926	1
LOC641367	45.8633218093185	23.5356303829845	72.6565515209193	3.08708754932894	1.62624639814308	0.561238133153569	1
LOC650368	22.3689607181314	32.8058141753315	9.84473656949123	0.300091213004981	-1.73652701900259	0.561317279113817	1
MDH2	1366.92195322436	1871.54649538822	761.37250262773	0.406814634049364	-1.29755651773052	0.561383273519289	1
SGOL1	3211.7299800911	920.707558225286	5960.95688633007	6.47432165955077	2.69472904381568	0.561387022505148	1
BBX	6095.47519722837	3737.18215060319	8925.42685317859	2.38827718144218	1.25597028429359	0.561537353100185	1
SLC43A2	14.5093849687587	20.6849541399672	7.0987019633086	0.343181904841286	-1.54295460989366	0.561550733145912	1
NDP	10.4103485858623	7.65326470905418	13.7188492380319	1.79254863898826	0.842012265524186	0.561575090040668	1
NOL7	5749.01785294669	2348.00311628755	9830.23553693766	4.18663649496357	2.0657916614077	0.5616032844818	1
TES	1295.46476185991	1585.67476108449	947.212762790408	0.597356271309118	-0.743336463992141	0.561739323883122	1
PDE6D	567.747797449559	751.788510549979	346.898941729055	0.461431555365587	-1.11581142763979	0.56181845872368	1
FST	16.488701027957	27.1568558252112	3.68691527125191	0.135763701622231	-2.88083028901294	0.561874776849894	1
SDCCAG8	1122.04096380506	516.575324548014	1848.59973091351	3.5785676223133	1.83938224176288	0.561947515300129	1
TRPM7	1734.37580494525	1021.37936435942	2589.97153364823	2.53575862605427	1.34241742466991	0.562069662238268	1
RNF115	902.015732379567	525.027904782677	1354.40112549584	2.5796745528344	1.36718906928124	0.562153602984191	1
VDAC3	592.827828116089	283.317372815272	964.240374477069	3.40339303903461	1.76697376979336	0.562182058718259	1
CDC42SE1	6375.21395063881	2573.49008150349	10937.2825936012	4.2499804729037	2.08745621261276	0.562198838803169	1
HRH2	9.49134945673565	14.744115643255	3.18803003291237	0.216223889587491	-2.20940216623954	0.562217286718172	1
LOC100131434	5.60299099124842	8.87041862922761	1.68207782567338	0.18962778375882	-2.39875773532176	0.562229882931053	1
HOXA10	1.52016762292263	0.308584400332108	2.97406749003125	9.6377765267151	3.26870034937239	0.562243437822004	1
PRRC2B	5747.54514770387	3719.51570396362	8181.18048019217	2.19952841480789	1.13719423895554	0.562273006718111	1
FLJ23867	122.56516008024	81.2890836594503	172.096451785187	2.11709179188392	1.08208382240399	0.562328570627594	1
PSAPL1	1.45819357286031	1.81337542948997	1.03197534490473	0.569090839173322	-0.813269138726591	0.562373040366219	1
AK309441	18.4372937544197	21.2485491718023	15.0637872535606	0.708932507898039	-0.496279808967855	0.562519669639578	1
LPCAT2	306.371529325516	481.061456359767	96.7436168844162	0.201104485935089	-2.31398283142349	0.562578905871906	1
DNAI1	15.2785412851214	23.7317850221807	5.13464880065029	0.216361676791326	-2.20848311143123	0.562722625942097	1
BRAF	1540.67279606182	818.921177459872	2406.77473838415	2.93895774664111	1.55530461752972	0.562725145590349	1
DCAF8L2	2.4186734338469	3.56322370814017	1.04521310469497	0.293333562612749	-1.76938594419899	0.562766864548765	1
NAP1L1	8411.08535153249	6283.41859331898	10964.2854613887	1.74495544082433	0.803190196250081	0.56277431887127	1
BEST1	182.745689641373	106.384745937156	274.378822086433	2.57911808379479	1.36687782780149	0.562801148129796	1
ZW10	3910.42434149055	701.223962507114	7761.46479627068	11.0684534631714	3.46838175089288	0.562839812233673	1
COL8A2	1.58260796958745	0.593771083332133	2.76921223309382	4.66377078781526	2.22149688557781	0.562872654168215	1
TRAPPC4	1271.78420300493	580.966405951178	2100.76555946944	3.61598456976182	1.85438852145454	0.562962618350416	1
RNF126	152.332796657497	189.521710350893	107.706100225422	0.56830481334306	-0.815263160323819	0.562985586593291	1
TOMM20L	40.8168612741824	12.0829426169637	75.2975636628449	6.23172401374578	2.63963134174089	0.562991159758489	1
ZNF189	83.4724394571496	126.210727355087	32.1864939796242	0.255021856336103	-1.97130719809161	0.56303853589586	1
NHSL2	420.158932092027	592.495386733646	213.355186522083	0.360095945553744	-1.47354673907602	0.563051750223078	1
LY6G6C	2.3105107278571	0.355911210005919	4.65603014927851	13.08199915704	3.70951112146956	0.563055261005196	1
ESPN	10.210085989112	14.8850825415181	4.60009012622479	0.309040283343679	-1.69413318946888	0.563085413339775	1
STX17	903.001194735319	640.972280577172	1217.4358917251	1.89935809802702	0.925511931576539	0.563089758675699	1
OSGEPL1	150.259117132058	47.9887873272589	272.983512897818	5.68848533379705	2.50804455897838	0.56319082031592	1
LOC100506409	10.5053921732071	16.3436803996882	3.49944630142982	0.214116173092603	-2.22353432224074	0.56332989189946	1
PWP1	1042.03873908612	565.380734469382	1614.0283446262	2.85476360658273	1.51337128578751	0.563336759979211	1
PKP4	8638.64757965087	6397.67608050927	11327.8133786208	1.77061377226198	0.824249548278169	0.563400601562435	1
ADSL	1017.67667657414	129.960291278035	2082.93633892946	16.0274828445349	4.00247595937803	0.563411482838675	1
AK024092	226.105620902229	95.4596794436837	382.880750652483	4.01091594779933	2.00393173355117	0.563422816609439	1
EPCAM	56.0787754169972	41.7718085063761	73.2471357097426	1.75350645157157	0.810242738622197	0.563442127484495	1
ZXDC	813.246290070311	398.297390336891	1311.18496975041	3.29197479461609	1.7189532896412	0.563464063214368	1
TMEM151B	530.380599937627	224.712234166468	897.182638863017	3.99258474818233	1.99732303117683	0.563494645234285	1
WFDC13	3.63983795946249	4.98531551726609	2.02526489009816	0.406246080731276	-1.29957420022648	0.563504103038405	1
PIGP	1058.68488405809	1822.51116036111	142.093352494464	0.0779656967731875	-3.68101668093677	0.563505933196775	1
TCP11L2	1276.32385274793	450.542510244652	2267.26146375186	5.03229198621168	2.33121563343311	0.56351261758542	1
