id	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
C13orf16	5.1601999029131	8.84251198926446	1.47788781656174	0.167134386513246	-2.58091950841562	0.743153655688448	0.954721128741301
SGTB	319.71632461886	555.193043693701	84.2396055440193	0.151730297237827	-2.7204189057392	0.74317425494174	0.954721128741301
KRTAP3-3	5.23511421375147	1.8492161642261	8.62101226327683	4.66198188727425	2.22094339932084	0.743181748209157	0.954721128741301
AK056135	369.536244522451	652.369737139947	86.7027519049556	0.132904313258106	-2.91154016848921	0.743221207514648	0.954725206860588
DQ581770	4.89968027778959	8.32147273901745	1.47788781656174	0.1775993099914	-2.49330211834529	0.74336494044859	0.954863225594771
AK021664	6.40406281934015	11.3302378221186	1.47788781656174	0.130437492995659	-2.93856947697329	0.743432031625985	0.954902788193455
BC036695	1082.85890858464	721.57510575237	1444.14271141692	2.00137546307275	1.00099184585423	0.743570731825416	0.955034320794217
LOC100131138	168.36872381525	57.1703356642366	279.567111966263	4.89007294986285	2.28985598739026	0.743622634192768	0.955054363785821
ZNF7	1553.88996793085	1197.85624759174	1909.92368826996	1.59445149792374	0.67306021250447	0.743723717064064	0.955067848153295
ACAP1	37.3789824394911	20.3224303022913	54.4355345766908	2.67859373937935	1.42147578512656	0.743738153646202	0.955067848153295
Z70701	5.17061803951094	9.10966289855376	1.23157318046812	0.135194155281382	-2.88689531256337	0.743778444562111	0.955067848153295
SRD5A2	184.690782225401	64.4440449668958	304.937519483906	4.73181842698653	2.2423947145247	0.743789007855658	0.955067848153295
PLEKHA4	974.325454822465	1419.81338595192	528.83752369301	0.372469740689512	-1.42480486858878	0.743814622391203	0.955067848153295
RBM7	243.674511783779	439.071354893209	48.2776686743503	0.109954038532285	-3.18502750057626	0.743854858397457	0.955072904609081
SSTR3	4.12291149889811	1.59532782326838	6.65049517452784	4.16873264386679	2.05960884978221	0.743938647112647	0.955108869654367
LOC729013	1242.52701407939	1970.010124087	515.043904071767	0.261442262541906	-1.93543572104073	0.743955468362962	0.955108869654367
AX748049	1.76114376211471	0.566511891105928	2.95577563312348	5.21749971982637	2.38335861791408	0.744005559588721	0.955126575131656
H2AFB3	2.80229308394595	0.92460808211305	4.67997808577885	5.06158033475489	2.33958789581946	0.744150830301754	0.955248824875048
BC041947	12.4936152833338	21.2925110252633	3.69471954140436	0.173522020818522	-2.52680933519766	0.744261894024895	0.955248824875048
C1orf133	2024.06918725066	1163.60978047204	2884.52859402929	2.47894839183899	1.30972823688935	0.744304049777687	0.955248824875048
STXBP3	2660.46480334876	3574.90228189409	1746.02732480344	0.488412601834346	-1.03382767021853	0.744308868296944	0.955248824875048
PIM1	15.0002905841853	26.0595469908727	3.94103417749798	0.151231875936996	-2.72516583886409	0.744327999544789	0.955248824875048
RAB11FIP3	984.70305678868	1674.3211795372	295.084934040161	0.176241534567296	-2.50437413287148	0.744346768409305	0.955248824875048
BX537742	564.016755071412	200.412590614237	927.620919528587	4.62855610361383	2.21056220924402	0.744354920052186	0.955248824875048
FAM182A	70.3585312319538	28.6439030413088	112.073159422599	3.91263576269521	1.9681408123057	0.744458015664561	0.955334535123191
BC035769	90.0513535239377	31.821296119514	148.281410928361	4.65981682114545	2.2202732432016	0.744539424808635	0.955392408952197
AK056618	85.5122461737154	150.58037755166	20.4441147957708	0.135768784274412	-2.8807762791432	0.744616120634044	0.955444229304738
AK094352	831.534284234128	388.636641319846	1274.43192714841	3.27923770342477	1.71336048273818	0.744800206193475	0.955529105736962
LOC285103	16.0065904282693	6.88908797498896	25.1240928815496	3.6469403457705	1.86668660121915	0.744810315256161	0.955529105736962
AK299452	108.507827744812	38.6838589578398	178.331796531784	4.60997949367309	2.20476033320517	0.744829319723258	0.955529105736962
SLC38A10	163.583089615159	287.755837455339	39.4103417749798	0.136957575295398	-2.86819902936357	0.744855230216891	0.955529105736962
LOC731275	2263.82110368056	2823.39864874647	1704.24355861465	0.603614214865227	-0.728301313750907	0.744863844928961	0.955529105736962
NXT1	773.751440190181	1326.31233716829	221.190543212074	0.166771081753128	-2.58405894896033	0.744918732651373	0.955552929676429
CCDC81	50.804291463787	91.0170535755481	10.5915293520258	0.116368624735082	-3.10322596310777	0.745028845025532	0.955618288672389
C15orf37	7.15635660337232	2.98223994643796	11.3304732603067	3.79931644126759	1.9257398776347	0.745042321899718	0.955618288672389
SH2D4B	1112.50484705532	1899.38174519486	325.627948915771	0.171438916763077	-2.54423345540115	0.745094355372076	0.955637729330008
C8orf46	276.771460148861	89.4861458973344	464.056774400387	5.18579462493322	2.3745650717027	0.745152811891749	0.955637729330008
FLT3	336.201190832743	118.933394363114	553.468987302373	4.65360456805413	2.21834862545217	0.745200342960876	0.955637729330008
LIPC	293.908260339282	95.9261923995984	491.890328278967	5.12779998845264	2.35833999025326	0.745262228093688	0.955637729330008
EIF4E1B	8.65401858953572	14.5985761820416	2.70946099702986	0.185597620154416	-2.42974988341667	0.745282275223158	0.955637729330008
C11orf51	795.896695904192	1358.04080215553	233.752589652849	0.17212486493913	-2.53847257256328	0.745300296750779	0.955637729330008
SLC15A5	37.709153438796	64.5804628894726	10.8378439881194	0.167819236704266	-2.57501999706448	0.745357975935812	0.955637729330008
BCR	1478.80231811708	2344.52750699713	613.077129237029	0.261492828472829	-1.9351567142605	0.745421065866813	0.955637729330008
AX746627	3.22830063160106	0.92460808211305	5.53199318108906	5.98306816488835	2.58088549966113	0.745474895484596	0.955637729330008
KIAA1217	16134.5057392209	19990.0107105703	12279.0007678715	0.614256837860452	-0.703086082238944	0.745487834010748	0.955637729330008
ZNF691	1626.35648738925	1029.81256540631	2222.9004093722	2.15854853984537	1.11006153542472	0.745488597412082	0.955637729330008
AK127846	41.5028952186345	16.7471533280843	66.2586371091848	3.95641192333695	1.98419264066162	0.745516457392901	0.955637729330008
HM358993	5.89344170569097	10.5553102309138	1.23157318046812	0.116678065686895	-3.09939472063716	0.745551243927855	0.955637729330008
VPS11	268.51642402537	152.535701108593	384.497146942147	2.52070265615009	1.33382594691605	0.745598854193053	0.955637729330008
LSM14B	1134.46923274614	738.585631442592	1530.35283404968	2.07200461111141	1.05102721365196	0.745602270652772	0.955637729330008
BX647938	49.1976202528613	85.3405647927605	13.0546757129621	0.152971517644204	-2.70866503790866	0.745717653372032	0.955728138077343
GNG10	1813.63499445233	2514.66677766977	1112.6032112349	0.442445584088838	-1.17642806430786	0.745790237812945	0.955728138077343
LOC442132	29.2364685247558	12.6584147360976	45.814522313414	3.61929382695655	1.85570823550423	0.745797002011768	0.955728138077343
HLA-F	1502.58222071114	782.17485067733	2222.98959074495	2.84206221769971	1.50693813803752	0.745832222682955	0.955728138077343
RCBTB1	2502.25760188144	3445.58987192634	1558.92533183654	0.452440769151956	-1.14419915936319	0.745863066258807	0.955728138077343
SPOCK2	2239.09661548327	3561.90278469825	916.29044626828	0.257247460600165	-1.95877125915833	0.745890746253354	0.955728138077343
MIR4296	22.3576942093062	9.2460808211305	35.4693075974818	3.83614509581424	1.93965728893082	0.746020561610947	0.955770177229678
ESPN	40.7782800099828	16.7604158964159	64.7961441235498	3.86602244980127	1.95085001523226	0.746066474841225	0.955770177229678
SNORD80	273.72465363004	462.950114665511	84.4991925945697	0.18252332145035	-2.45384728244991	0.746132879358185	0.955770177229678
TTC39A	3953.8897770449	5176.50166059072	2731.27789349908	0.527630062266298	-0.922401328920084	0.746153267318399	0.955770177229678
SF3A3	2410.60576221405	3026.42026892753	1794.79125550056	0.593040984402533	-0.753796283621805	0.746194040387975	0.955770177229678
C1orf129	807.285479637535	1165.23731836783	449.333640907235	0.385615559872922	-1.3747648283335	0.746205570438144	0.955770177229678
DQ575983	23.1003872926009	9.97553577147632	36.2252388137255	3.63140784049982	1.86052896715948	0.746234723443715	0.955770177229678
RMND5B	3817.12696530891	5078.00063723819	2556.25329337963	0.503397592082602	-0.990229779260137	0.74626454473377	0.955770177229678
ATXN8OS	5.84986911206584	9.97553577147632	1.72420245265537	0.172843092557042	-2.53246514551224	0.746286003332886	0.955770177229678
FBXL19	86.1121909458008	34.0418710430788	138.182510848523	4.0591925947213	2.02119279257504	0.746286800364234	0.955770177229678
AP1M2	78.0490779895853	134.915097275119	21.1830587040516	0.157010291152629	-2.67106897202344	0.74642096026695	0.955799503924145
ZCCHC16	638.689275675269	258.374901831217	1019.00364951932	3.94389564271605	1.97962137784972	0.746476828371421	0.955799503924145
KPNA3	4111.74070372661	5475.59532719276	2747.88608026047	0.501842432842688	-0.994693633180649	0.746519625892882	0.955799503924145
AK025288	8776.60440371457	11606.927177493	5946.28162993617	0.512304552187303	-0.96492638367488	0.746532807978234	0.955799503924145
ZNF222	18.2073019110111	8.33473530734902	28.0798685146731	3.36901742877355	1.75232789190287	0.746625319663717	0.955799503924145
TFEC	524.997673763475	200.209853003948	849.785494523002	4.24447389463017	2.08558574184758	0.746637090461941	0.955799503924145
DQ595648	63.2078482862118	26.6582689545059	99.7574276179176	3.74208197044452	1.90384116121327	0.746646263850276	0.955799503924145
JA611295	24.076814231549	42.4883918329446	5.66523663015335	0.133336103951118	-2.90686061724595	0.746659276848182	0.955799503924145
PDE4A	270.157836146011	96.7030126874064	443.612659604616	4.58737165757803	2.19766779576167	0.746672458164745	0.955799503924145
TTTY4	23.7967254633376	10.6462555126317	36.9471954140436	3.47044041637045	1.7951187596897	0.746685789450892	0.955799503924145
SNORA46	10.5545291830194	5.09860701995335	16.0104513460855	3.14016186841402	1.65083892877906	0.74673413043744	0.955799503924145
ARHGEF11	7088.23709681067	4955.65863958488	9220.81555403645	1.86066398528387	0.895817544632062	0.746776694825004	0.955799503924145
HERC2P2	12781.9232426766	11473.4177276175	14090.4287577357	1.22809341490451	0.296420303455439	0.746794147531901	0.955799503924145
CELSR2	629.15217440929	190.706098448653	1067.59825036993	5.59813377261961	2.48494596186421	0.746818987985328	0.955799503924145
NPRL3	1518.40176534387	2291.45544186844	745.348088819305	0.325272783053356	-1.62027798384146	0.746854583485878	0.955799503924145
CARD17	7.17530607136973	2.77382424633915	11.5767878964003	4.17358378479789	2.06128673333235	0.747007559950912	0.95584028271513
KLF9	53.7010845033522	23.4088780987787	83.9932909079257	3.58809553168239	1.84321830197671	0.74700888348596	0.95584028271513
KRT84	3.9997541808513	1.59532782326838	6.40418053843422	4.01433513853839	2.00516106575984	0.747063046180185	0.95584028271513
CD300A	76.9521343487796	33.4564116477771	120.447857049782	3.60014272653729	1.84805410288435	0.747066799888839	0.95584028271513
XPNPEP2	136.437841153737	55.1335440007107	217.742138306763	3.94935863916088	1.98161838411769	0.747139683990123	0.95584028271513
LOC401397	157.207824898349	57.509484351048	256.90616544565	4.46719646932408	2.15936970641784	0.747164944238681	0.95584028271513
C1S	8822.40867731351	6294.63892343283	11350.1784311942	1.80315004073407	0.850519448914872	0.747183201117359	0.95584028271513
AIFM2	2561.73384788265	3629.65116349081	1493.81653227449	0.411559255969331	-1.28082793121851	0.747204173719576	0.95584028271513
ASB4	34.43416858887	59.5083810061824	9.3599561715577	0.157288032598052	-2.66851918871259	0.747236345384553	0.95584028271513
UTS2R	24.544200703018	10.1706889032435	38.9177125027926	3.8264578607238	1.93600951191568	0.747278989622129	0.95584028271513
LSR	2094.98068800155	1380.74295135532	2809.21842464778	2.03457017244976	1.02472403990998	0.747308804618592	0.95584028271513
LOC100507582	345.0297445494	112.451667459252	577.607821639548	5.13649850366912	2.36078522463138	0.747369875071034	0.95584028271513
C14orf169	360.476212249856	232.510501126057	488.441923373656	2.10073059499728	1.07089115764042	0.747451401732809	0.95584028271513
MYL2	203.279917928094	68.3698404996426	338.189995356545	4.94647922073642	2.30640201649463	0.74747136117082	0.95584028271513
CNTN2	67.9790038690698	27.3024635589981	108.655544179142	3.97969743442188	1.99265875075586	0.747608908184039	0.95584028271513
BC094791	96.8277763828619	38.7236466628345	154.931906102889	4.00096373804555	2.00034755315766	0.747630100282751	0.95584028271513
LOC100506394	41.8054961473211	70.3100019455865	13.3009903490557	0.18917636155592	-2.40219626623451	0.747720657828812	0.95584028271513
MED4	1819.27729038115	1073.4339604833	2565.120620279	2.38963989840985	1.25679323079176	0.747739696729216	0.95584028271513
KCNK2	1377.5581068124	681.100793223713	2074.01542040109	3.04509323882092	1.60648640321376	0.747794467623272	0.95584028271513
AK098333	2.40815435046793	4.32367942874862	0.492629272187248	0.11393751093379	-3.13368530017755	0.747810539868698	0.95584028271513
DL491467	905.665799917134	1365.00947923262	446.322120601646	0.326973641862589	-1.61275375361906	0.747819382689876	0.95584028271513
ZNF568	1836.9758106891	996.018897768321	2677.93272360988	2.68863646022184	1.42687469664192	0.747839186516105	0.95584028271513
NHLRC3	1749.47600198152	2848.92767931197	650.024324651073	0.228164557974338	-2.13185338742274	0.747907983545231	0.95584028271513
CX3CR1	7.24161498542432	3.39907134663557	11.0841586242131	3.26093732489148	1.70528671280144	0.747918550427384	0.95584028271513
BRPF1	1625.11428679775	2332.70655414674	917.522019448748	0.393329378621461	-1.34619014657104	0.747940391494332	0.95584028271513
SGCB	1708.00956717356	2514.01493697227	902.00419737485	0.358790309520266	-1.47878716950157	0.74795228568367	0.95584028271513
ASB2	10.5998688989471	17.9976475286771	3.20209026921711	0.177917156345848	-2.49072246015827	0.747965509582967	0.95584028271513
SNORD60	49.607569056922	19.1628813834163	80.0522567304277	4.17746450174792	2.06262756895197	0.74796662005922	0.95584028271513
AX748190	270.221384008149	89.6869839649658	450.755784051331	5.02587738068446	2.32937547336015	0.747970910193561	0.95584028271513
AX746567	578.508114078074	976.221285263428	180.79494289272	0.185198730679114	-2.43285388424398	0.747976262583784	0.95584028271513
NBR2	341.440674015118	521.298946752819	161.582401277417	0.309961112110272	-1.68984086933912	0.748052121684257	0.95589052685861
UCN3	425.221290838199	147.185098444285	703.257483232113	4.77804812216313	2.25642138398606	0.748097073916159	0.95589052685861
PRDX2	1136.73645996988	629.076409378728	1644.39651056103	2.61398533794174	1.38625104896117	0.748124567482493	0.95589052685861
FLJ37453	194.717347281857	64.1693164251391	325.265378138575	5.06886150981575	2.3416617475077	0.748175555741384	0.955909256223525
AK097952	54.7735318886868	20.3811655114818	89.1658982658918	4.37491654810711	2.1292554976809	0.748225069540452	0.955910884174974
FAHD2B	425.893361541811	163.337315201943	688.449407881678	4.21489362079027	2.07549621961456	0.748262360367404	0.955910884174974
CEP164	3508.78457962439	4889.65701803597	2127.91214121282	0.435186380836899	-1.20029468675157	0.748305356978216	0.955910884174974
SPAG11A	22.6324188234595	10.2881593216245	34.9766783252946	3.39970224331359	1.76540839609652	0.74832214929447	0.955910884174974
DHRS7B	1492.73689793727	2092.33692539905	893.13687047548	0.426860922652378	-1.22816199900613	0.74844770614443	0.956024857715046
STK25	1415.7841215925	840.853354276323	1990.71488890867	2.3674935454375	1.24336049244002	0.748520510174887	0.956034736380672
LILRB3	1223.09969774336	664.359317985438	1781.84007750127	2.68204272787867	1.42333222113785	0.748544888544373	0.956034736380672
PRIMA1	7.35993855328223	12.7493600178155	1.97051708874899	0.154558117897327	-2.69377866364403	0.748564443558628	0.956034736380672
SnoU13	339.031935584657	116.95913014804	561.104741021275	4.79744283589543	2.26226561603785	0.74860888287282	0.95604508693635
CHRAC1	2917.14135739278	2172.32301998165	3661.9596948039	1.68573442398766	0.753377267374092	0.74872265758363	0.956062577156517
WNT2B	558.967133870777	286.613343344056	831.320924397497	2.90049623893317	1.53629974858568	0.748779066707578	0.956062577156517
FRMPD4	1733.24542694078	1058.76528606639	2407.72556781517	2.27408812840903	1.18528816450063	0.748796707977753	0.956062577156517
BC029038	2199.21637537615	1556.20816486798	2842.22458588432	1.82637814789093	0.868985503331629	0.748831496247142	0.956062577156517
FAM72B	3069.67294403997	4127.75158161787	2011.59430646206	0.487334149521085	-1.03701677320159	0.748870638487444	0.956062577156517
G6PD	189.158278666751	90.6210623761495	287.695494957353	3.17470891880728	1.66662432081572	0.748917076225293	0.956062577156517
LRRC46	106.497496466997	41.0673769406445	171.927615993349	4.18647668298465	2.06573658990811	0.748937888527188	0.956062577156517
FCRL4	10.4545063314868	16.7604158964159	4.14859676655778	0.247523497757889	-2.01436260610063	0.749004815619876	0.956062577156517
MRPL9	2424.08166999659	2779.78871253992	2068.37462745326	0.744076201951107	-0.426477717441943	0.749019531095097	0.956062577156517
USP26	61.0385321567711	103.849781242614	18.2272830709282	0.175515854273641	-2.51032674043229	0.749033629926574	0.956062577156517
STX6	4154.14559899668	5116.39641608724	3191.89478190611	0.62385603505428	-0.680714952780931	0.749110577127021	0.956062577156517
FLJ12825	364.194681966025	135.017405582511	593.37195834954	4.39478121942525	2.13579134705093	0.749118513734307	0.956062577156517
MSLN	161.413708066821	280.214984089445	42.6124320441969	0.152070497524126	-2.71718780509978	0.749120169539671	0.956062577156517
IGDCC3	28.6060933765353	49.0838037619811	8.12838299108958	0.165602140993514	-2.5942067699924	0.749131276726813	0.956062577156517
LOC441455	48.9870095398477	22.6017404350466	75.3722786446489	3.33479976293221	1.73760013781243	0.749263512653836	0.956130609886466
FLJ23867	84.3729572110555	30.1615481511909	138.58436627092	4.5947365027895	2.1999821287572	0.749325069362487	0.956130609886466
LOC729444	4.55200222338031	7.8724312662925	1.23157318046812	0.156441274468964	-2.67630690055528	0.749344195888065	0.956130609886466
HERC2P3	9242.06187268025	12192.5089956211	6291.61474973943	0.516022973778331	-0.954492797808107	0.749358136125351	0.956130609886466
CPEB3	1727.10705322004	2648.76524641392	805.44886002615	0.304084652694919	-1.71745509022423	0.749366275352641	0.956130609886466
FOXO3B	224.296638348042	395.143000663768	53.4502760323164	0.135268183777847	-2.8861055497611	0.749457603453045	0.95620076914399
HAO2	19.8619714229737	32.7326416332954	6.99130121265193	0.213588053508655	-2.22709713899398	0.749529013563426	0.956208721630988
TBC1D9B	916.332221854846	1542.7521170275	289.912326682195	0.187918929737581	-2.41181769304169	0.749585771671142	0.956208721630988
C2orf78	113.282481068995	44.5384460648021	182.026516073188	4.08695255798428	2.03102549641508	0.749627047479744	0.956208721630988
SPNS2	278.21682446172	119.717799129444	436.715849793995	3.64787736635384	1.86705723007091	0.749657185773034	0.956208721630988
LOC388276	32.8269650102736	13.9278564408862	51.726073579661	3.71385746250337	1.89291844583724	0.749894652911468	0.956208721630988
DGKB	1175.34543189223	620.084230590664	1730.6066331938	2.79092185838253	1.48074173167657	0.749910565218941	0.956208721630988
AK124682	13.4316625124196	6.17289559297472	20.6904294318644	3.35181911312608	1.7449442935368	0.749968824128865	0.956208721630988
XYLB	364.413196683547	532.020999128288	196.805394238805	0.369920350063756	-1.43471342668147	0.749983037317663	0.956208721630988
LRGUK	519.584396979173	203.915862964868	835.252930993478	4.09606647981762	2.03423913070043	0.750002785043357	0.956208721630988
NDUFA6	446.803653609409	704.437666698915	189.169640519903	0.26853992831811	-1.89679148115037	0.750003150329719	0.956208721630988
NOL12	488.751337428644	218.36096641674	759.141708440548	3.47654491962512	1.79765423037618	0.750014782896334	0.956208721630988
SCRG1	48.6678135650808	16.2981118553594	81.0375152748022	4.97220266948619	2.3138851025657	0.750037534486164	0.956208721630988
PCDHB12	0.615786590234059	0	1.23157318046812	Inf	Inf	0.750066566942262	0.956208721630988
LHX2	16.1958496700552	27.465406618238	4.92629272187247	0.179363545945147	-2.47904138984888	0.750076163634352	0.956208721630988
MAP2K2	732.099292374477	356.275351599835	1107.92323314912	3.10973865627822	1.63679334076288	0.750120555527629	0.956208721630988
AY927633	521.427911037896	209.327093534969	833.528728540823	3.9819438299399	1.99347287027019	0.750175359766841	0.956208721630988
OR12D3	41.6781564617061	16.8513611781337	66.5049517452784	3.94656259765977	1.98059663244227	0.75022321690282	0.956208721630988
ITGB6	1624.24276455512	2513.23634037078	735.249188739467	0.292550754948496	-1.77324115374592	0.750225089561464	0.956208721630988
PDPK1	3495.87750489326	2447.00365922307	4544.75135056345	1.85727198789985	0.893185105989944	0.750282937164915	0.956208721630988
LOC399744	1588.8247870463	2076.73408357226	1100.91549052034	0.530118660462598	-0.915612769739755	0.750330558321749	0.956208721630988
NPR3	2451.19271126361	1714.33508756746	3188.05033495977	1.85964246901312	0.895025278450157	0.750390297440444	0.956208721630988
DQ574855	73.0812111436054	32.8576896841438	113.304732603067	3.4483475159772	1.78590517300972	0.750427395187663	0.956208721630988
TM2D2	4542.00171760194	6966.68282334308	2117.32061186079	0.30392091409219	-1.71823213862239	0.750473356603554	0.956208721630988
LAP3	2080.45209072056	3098.54915596931	1062.3550254718	0.342855630811984	-1.54432687871299	0.750475693535474	0.956208721630988
MYLK3	102.079010838714	39.1272154947005	165.030806182728	4.21780093717837	2.07649100747809	0.750484916763543	0.956208721630988
C21orf58	166.890807550815	59.8797397655211	273.90187533611	4.57419949399685	2.19351928720209	0.750491060114694	0.956208721630988
TTC28-AS1	951.78860366292	1419.56894740187	484.008259923971	0.340954386759315	-1.55234934800664	0.750494682456437	0.956208721630988
BC050599	198.605235194484	288.093086599492	109.117383789475	0.378757383863121	-1.4006540807338	0.750580672924014	0.956208721630988
MORN2	69.9520995028593	121.184286662603	18.7199123431154	0.154474749645015	-2.69455705959947	0.750683562656929	0.956208721630988
AK055854	19.7910317749935	33.6705122837401	5.91155126624697	0.175570576902144	-2.50987700464991	0.750686332850291	0.956208721630988
CDK2AP1	6710.14160666858	5530.8254192584	7889.45779407877	1.42645214701726	0.512431349850673	0.750695871726162	0.956208721630988
BC038755	18.2809623337771	30.8966880374009	5.66523663015335	0.183360644457927	-2.44724407502861	0.750739391486956	0.956208721630988
EIF1AY	726.590203010271	281.707996759267	1171.47240926127	4.158463454136	2.05605055322366	0.750747188647674	0.956208721630988
AOX2P	29.4141886668029	49.7147357981417	9.11364153546408	0.183318716053696	-2.44757400852165	0.750806636987411	0.956208721630988
EML2	2152.23268541165	1479.97543873772	2824.48993208558	1.90847081522826	0.93241712469998	0.75083868623752	0.956208721630988
LINC00346	3.06466910259338	5.14407966081226	0.985258544374495	0.191532520750062	-2.38433872340816	0.750849146374526	0.956208721630988
BC043573	636.785226909577	243.728960311713	1029.84149350744	4.22535546120717	2.07907271430593	0.750907612855441	0.956208721630988
TPMT	129.199100383811	231.057276161229	27.3409246063922	0.118329641293417	-3.07911658426534	0.750924804818251	0.956208721630988
WDR46	2775.62266040677	4049.71129918682	1501.53402162673	0.370775571564382	-1.43138189931625	0.750943914596873	0.956208721630988
SVEP1	414.905063365519	146.533326207326	683.276800523712	4.66294472533138	2.22124132803446	0.750968390870186	0.956208721630988
LOC729041	10.3888422334902	15.7770726051123	5.00061186186799	0.316954354399536	-1.65765300664579	0.750988105166666	0.956208721630988
STAC	14821.7207419811	12154.6096920428	17488.8317919195	1.43886412110533	0.524930357843798	0.750990165418986	0.956208721630988
TMEM138	67.6243009423295	41.8953548051755	93.3532470794834	2.22824815575857	1.15590991182781	0.751044455415792	0.956225014069279
PAX3	674.686630188859	314.605474148405	1034.76778622931	3.2890965709681	1.71769136767816	0.751075644792102	0.956225014069279
AGPAT5	3153.27733967974	4203.52031639212	2103.03436296736	0.500303128015424	-0.999125622452345	0.751125633264613	0.956242387384289
AK022914	469.213354780682	815.023076878458	123.403632682905	0.151411212987419	-2.72345604463423	0.751187508979333	0.956244723060422
TRNA_Tyr	4993.77517487513	6685.45633827914	3302.09401147112	0.493922006873968	-1.01764484493871	0.75120015299707	0.956244723060422
BNIPL	9.52218632564717	4.11526372864981	14.9291089226445	3.62774050632781	1.85907126302655	0.751311710143421	0.956332990023025
KREMEN2	20.3796034156931	8.73830413921506	32.0209026921711	3.66442986900287	1.87358875384469	0.75140206493792	0.956332990023025
SNORA50	0.615786590234059	0	1.23157318046812	Inf	Inf	0.751466377711181	0.956332990023025
WDR18	29.051746771622	11.3037126854554	46.7997808577885	4.14021323436558	2.04970507309649	0.751471452401496	0.956332990023025
NTHL1	185.675054695367	68.1367923594838	303.213317031251	4.45006737962544	2.15382718046455	0.751479873638587	0.956332990023025
RNASET2	360.317592037152	637.627151710752	83.0080323635512	0.130182712798288	-2.94139021179113	0.751612948801547	0.956332990023025
ENO4	8.79991222801198	14.6440488229005	2.95577563312348	0.201841421649812	-2.30870582194689	0.751654246189492	0.956332990023025
INPP5K	246.438835085968	82.2711718038657	410.606498368071	4.9908915767841	2.31929756275847	0.751663510359109	0.956332990023025
ANPEP	16.7445767100147	7.8724312662925	25.6167221537369	3.25397850895445	1.70220472269845	0.751665331430341	0.956332990023025
SOCS1	393.613255395163	127.595915331601	659.630595458724	5.16968426257575	2.37007617092201	0.751684513408354	0.956332990023025
CEMP1	2117.54906722933	3184.31989688326	1050.7782375754	0.329985137047279	-1.59952704978318	0.751734544527676	0.956332990023025
MAPT	655.163695671457	281.471156379847	1028.85623496307	3.65528123092875	1.86998240887477	0.751851905790769	0.956332990023025
MESP2	16.5361610099159	7.45559986609489	25.6167221537369	3.43590356427677	1.78068954483141	0.75191100889703	0.956332990023025
DQ596633	8.02224468213205	3.23612828739567	12.8083610768684	3.95792747980834	1.98474517845936	0.751918346639434	0.956332990023025
XDH	779.202296370025	1263.31965869989	295.084934040161	0.233578993256418	-2.09801756248252	0.751944740014747	0.956332990023025
TNFRSF6B	0.615786590234059	0	1.23157318046812	Inf	Inf	0.752020128875952	0.956332990023025
RNASE2	498.833616769611	177.193180711362	820.474052827861	4.63039293912992	2.21113462702331	0.752204781694288	0.956332990023025
SLC2A1	6997.24874351763	8146.78781626729	5847.70967076797	0.717793295056908	-0.478359647957009	0.752229853229439	0.956332990023025
B3GALNT1	4919.50211853188	4002.33262018926	5836.67161687451	1.45831747902015	0.544304831837521	0.752235147811389	0.956332990023025
PRCC	1341.85525146161	1876.63988359668	807.070619326532	0.430061529855017	-1.21738501073258	0.752350267998792	0.956332990023025
AK298596	45.3690454969685	20.7847343433479	69.9533566505891	3.36561225633262	1.75086897699819	0.752370286397887	0.956332990023025
NTN1	758.129411728686	323.357040855952	1192.90178260142	3.68911646223541	1.8832753343939	0.752392052455817	0.956332990023025
LRRC37A4	22442.1387753349	30354.4234821429	14529.8540685268	0.478673366241809	-1.06288655927009	0.752404338116963	0.956332990023025
ACCN2	1076.74204416802	514.260185132976	1639.22390320307	3.18753804123335	1.67244255971933	0.752470751338797	0.956332990023025
C8orf75	35.8604101147478	15.3147685640558	56.4060516654398	3.68311485932777	1.88092638892886	0.752487621987185	0.956332990023025
LOC100128993	704.204709183563	303.688275487223	1104.7211428799	3.63768124109348	1.86301912956398	0.752489243378487	0.956332990023025
CATSPER2	135.651490218086	58.979764123468	212.323216312704	3.59993329014045	1.84797017242293	0.752524544196607	0.956332990023025
LENG1	140.392165719529	234.969809125644	45.814522313414	0.194980463591881	-2.35859851702062	0.752530874657032	0.956332990023025
PCDP1	32.2088339805005	57.274543514286	7.14312444671509	0.124717265445047	-3.00326689397219	0.752553260876621	0.956332990023025
PTPN3	5338.90582913146	4011.55234702509	6666.25931123783	1.66176550486284	0.73271681481594	0.752644405326182	0.956332990023025
SYT1	3251.19916798365	2155.43763818704	4346.96069778027	2.01674157524527	1.01202622921705	0.75265707712403	0.956332990023025
FKBP7	1.91648270481616	3.34033613744508	0.492629272187248	0.14747895179317	-2.76141902726332	0.752711363447377	0.956332990023025
RINT1	1352.06846621269	816.135246767761	1888.00168565763	2.31334413399606	1.20997989782857	0.752815642637719	0.956332990023025
DUSP12	892.591942315384	1209.80987404782	575.374010582945	0.475590440221685	-1.0722083789278	0.752850176636741	0.956332990023025
HOXC12	4.051858105876	1.69953567331778	6.40418053843422	3.76819424209682	1.91387333461286	0.752850459624554	0.956332990023025
ZNF740	1151.28566875854	668.027412399803	1634.54392511729	2.44682163452754	1.29090893739543	0.752875676118652	0.956332990023025
SNN	458.688070862045	181.634323712437	735.741818011654	4.05067612207746	2.01816273677643	0.752883576864479	0.956332990023025
